date,open,high,low,close,volume,sma_10,sma_20,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,ret_1d
2024-04-10,7.150000095367432,7.289999961853027,7.119999885559082,7.119999885559082,5099570,6.901999998092651,6.725000047683716,6.891847870884805,6.717091204708799,61.710497695627886,0.17475666617600627,0.12874889019627067,0.0460077759797356,7.173365400541588,6.725000047683716,6.2766346948258445,-0.004195833483664813
2024-04-12,7.130000114440918,7.389999866485596,7.130000114440918,7.239999771118164,4969368,6.966999959945679,6.759000039100647,6.945409701689938,6.755825172590974,66.26142828309784,0.18958452909896373,0.1409160179768093,0.04866851112215442,7.2552553358769645,6.759000039100647,6.262744742324329,0.016853916782002765
2024-04-15,7.28000020980835,7.440000057220459,7.159999847412109,7.199999809265137,6115031,7.022999954223633,6.794000029563904,6.984577410547661,6.7887269975298015,63.54999190534106,0.1958504130178591,0.15190289698501927,0.043947516032839834,7.311621931480036,6.794000029563904,6.276378127647772,-0.005524856784194343
2024-04-16,7.210000038146973,7.300000190734863,7.210000038146973,7.25,3673682,7.063999938964844,6.830000019073486,7.0254116550787895,6.82289536808315,65.453021168618,0.20251628699563984,0.1620255749871434,0.04049071200849644,7.369980358226974,6.830000019073486,6.290019679919998,0.00694447111936336
2024-04-18,7.25,7.320000171661377,7.070000171661377,7.269999980926514,7181849,7.105999946594238,6.867000007629395,7.0630406282861316,6.856014228293769,66.21289488753581,0.20702639999236272,0.17102573998818726,0.036000660004175455,7.421639623103368,6.867000007629395,6.312360392155422,0.0027586180588294873
2024-04-19,7.269999980926514,7.369999885559082,7.230000019073486,7.28000020980835,2930442,7.142999982833862,6.90550000667572,7.096419025443396,6.887420597294849,66.60838336780282,0.20899842814854708,0.17862027762025923,0.03037815052828785,7.462691189200319,6.90550000667572,6.348308824151122,0.0013755473050993672
2024-04-22,7.28000020980835,7.340000152587891,7.21999979019165,7.239999771118164,3427986,7.1729999542236325,6.941499996185303,7.1185083709318215,6.913537573133613,63.41105436541185,0.20497079779820826,0.18389038165584903,0.021080416142359226,7.486728949274228,6.941499996185303,6.396271043096377,-0.0054945655957939765
2024-04-23,7.239999771118164,7.239999771118164,6.909999847412109,7.090000152587891,3027605,7.189999961853028,6.9704999923706055,7.114122491186602,6.926608875315412,53.11470458034206,0.18751361587118964,0.18461502849891717,0.002898587372272471,7.4795950936722475,6.9704999923706055,6.461404891068963,-0.0207181800099846
2024-04-24,7.090000152587891,7.190000057220459,7.090000152587891,7.159999847412109,3384796,7.1999999523162845,6.995999979972839,7.1211805459905255,6.943897095470723,56.65205061843277,0.17728345051980288,0.1831487129030943,-0.005865262383291436,7.4883155995400426,6.995999979972839,6.503684360405636,0.009873017393189798
2024-04-25,7.659999847412109,7.659999847412109,7.110000133514404,7.150000095367432,3010955,7.1999999523162845,7.024499988555908,7.125614322817742,6.95916398435196,56.00203696125377,0.16645033846578183,0.17980903801563183,-0.01335869954985,7.480037763978277,7.024499988555908,6.568962213133538,-0.0013966134438245792
2024-04-26,7.190000057220459,7.210000038146973,7.099999904632568,7.190000057220459,1820617,7.206999969482422,7.054499983787537,7.1355198204181605,6.97626295271259,58.07428780419059,0.15925686770557057,0.17569860395361958,-0.01644173624804901,7.46650275050497,7.054499983787537,6.642497217070103,0.0055944001845460445
2024-04-29,7.349999904632568,7.400000095367432,7.150000095367432,7.170000076293945,3071715,7.2,7.0834999799728395,7.140824475168281,6.990613850755653,56.63790040174461,0.15021062441262778,0.17060100804542122,-0.02039038363279344,7.435054426329658,7.0834999799728395,6.731945533616021,-0.002781638493372318
2024-04-30,7.170000076293945,7.230000019073486,7.139999866485596,7.150000095367432,2217702,7.195000028610229,7.1089999914169315,7.142236109045074,7.0024202392454145,55.16842287977754,0.13981586979965943,0.16444398039626887,-0.024628110596609437,7.392504345635513,7.1089999914169315,6.82549563719835,-0.0027893975890794787
2024-05-02,7.159999847412109,7.190000057220459,7.099999904632568,7.119999885559082,3058638,7.182000017166137,7.122999978065491,7.138815151585691,7.011129842676056,52.94923100917258,0.12768530890963437,0.15709224609894198,-0.02940693718930762,7.376655362374343,7.122999978065491,6.869344593756638,-0.004195833483664813
2024-05-03,7.170000076293945,7.170000076293945,7.039999961853027,7.070000171661377,2433721,7.162000036239624,7.133999991416931,7.128228231597335,7.01549060778608,49.38376429973783,0.11273762381125518,0.14822132164140464,-0.03548369783014946,7.354754649212219,7.133999991416931,6.913245333621643,-0.007022431840078447
2024-05-06,7.070000171661377,7.230000019073486,7.03000020980835,7.110000133514404,2534956,7.145000028610229,7.144000005722046,7.125423908815346,7.0224913133955855,52.15920442743465,0.10293259541976063,0.13916357639707586,-0.036230980977315225,7.3386007375322695,7.144000005722046,6.949399273911823,0.0056577030950237805
2024-05-07,7.110000133514404,7.199999809265137,7.059999942779541,7.110000133514404,1643726,7.132000064849853,7.152500009536743,7.123051020307509,7.028973448219202,52.159204427434645,0.09407757208830692,0.13014637553532207,-0.03606880344701516,7.322932817055898,7.152500009536743,6.982067202017587,0.0
2024-05-08,7.110000133514404,7.139999866485596,7.079999923706055,7.090000152587891,1965248,7.132000064849853,7.16100001335144,7.1179662714275675,7.033493944839105,50.55182563232313,0.08447232658846282,0.12101156574595023,-0.03653923915748741,7.295852670401013,7.16100001335144,7.026147356301868,-0.00281293678634964
2024-05-09,7.130000114440918,7.130000114440918,7.050000190734863,7.079999923706055,1730075,7.124000072479248,7.162000012397766,7.112125294855027,7.0369388321625825,49.72665910953964,0.07518646269244478,0.11184654513524915,-0.03666008244280437,7.293964829155068,7.162000012397766,7.0300351956404645,-0.001410469487533872
2024-05-10,7.130000114440918,7.28000020980835,7.090000152587891,7.239999771118164,3597315,7.133000040054322,7.166499996185303,7.131798291203202,7.051980383196329,60.762400160460125,0.0798179080068726,0.10544081770957385,-0.025622909702701244,7.302808356637422,7.166499996185303,7.030191635733185,0.022598848748059952
2024-05-13,7.25,7.300000190734863,7.159999847412109,7.170000076293945,2804147,7.13100004196167,7.1690000057220455,7.13767548890947,7.060722582685042,55.06709282160684,0.0769529062244283,0.09974323541254475,-0.02279032918811645,7.3035400351261535,7.1690000057220455,7.034459976317938,-0.009668466441596024
2024-05-14,7.300000190734863,7.300000190734863,7.150000095367432,7.170000076293945,1887300,7.13100004196167,7.165500020980835,7.142648502353236,7.068817211841257,55.067092821606856,0.07383129051197912,0.09456084643243162,-0.020729555920452503,7.295839559977902,7.165500020980835,7.035160481983767,0.0
2024-05-15,7.199999809265137,7.260000228881836,7.170000076293945,7.21999979019165,2052361,7.138000011444092,7.1665000200271605,7.154548700482223,7.080015921348693,58.30460268756044,0.07453277913352974,0.09055523297265125,-0.016022453839121514,7.298253272469879,7.1665000200271605,7.0347467675844415,0.006973460720456348
2024-05-16,7.21999979019165,7.289999961853027,7.21999979019165,7.260000228881836,1946904,7.152000045776367,7.167000031471252,7.170772012543702,7.093348092277074,60.74163194312722,0.07742392026662781,0.08792897043144657,-0.010505050164818758,7.30015598272698,7.167000031471252,7.033844080215524,0.005540227126394903
2024-05-17,7.260000228881836,7.300000190734863,7.25,7.269999980926514,2033028,7.1720000267028805,7.167000031471252,7.186037853833365,7.106433417362218,61.34981368531416,0.07960443647114701,0.08626406363938666,-0.006659627168239646,7.30015598272698,7.167000031471252,7.033844080215524,0.0013773762712701032
2024-05-21,7.769999980926514,7.800000190734863,7.309999942779541,7.349999904632568,3899136,7.196000003814698,7.170500016212463,7.21126278472555,7.124475379382243,65.90102948358123,0.08678740534330665,0.08636873198017066,0.0004186733631359879,7.3189621860133585,7.170500016212463,7.022037846411568,0.011004116081972715
2024-05-22,7.349999904632568,7.599999904632568,7.340000152587891,7.349999904632568,2064302,7.219999980926514,7.176000022888184,7.2326069570189375,7.1411808997711566,65.90102948358123,0.09142605724778097,0.08738019703369272,0.0040458602140882455,7.342372982410913,7.176000022888184,7.009627063365455,0.0
2024-05-23,7.400000095367432,7.400000095367432,7.199999809265137,7.21999979019165,3168954,7.23299994468689,7.182500004768372,7.230667392891663,7.147019336098601,53.93229423781624,0.08364805679306198,0.08663376898556657,-0.002985712192504597,7.344834827331528,7.182500004768372,7.020165182205215,-0.017687090629617708
2024-05-24,7.21999979019165,7.25,7.119999885559082,7.139999866485596,3566338,7.238999938964843,7.181500005722046,7.216718542675345,7.146499375386527,48.13830865732775,0.07021916728881816,0.08335084864621689,-0.013131681357398728,7.344662713754985,7.181500005722046,7.018337297689106,-0.0110803221649306
2024-05-27,7.170000076293945,7.210000038146973,7.139999866485596,7.159999847412109,2869179,7.230999946594238,7.18199999332428,7.207992589557924,7.147499410351385,49.596171712219,0.060493179206539516,0.07877931475828141,-0.018286135551741897,7.344817192624603,7.18199999332428,7.019182794023957,0.0028011178292022265
2024-05-28,7.159999847412109,7.239999771118164,7.159999847412109,7.159999847412109,2326355,7.229999923706055,7.1804999828338625,7.20060909076626,7.1484253686521795,49.59617171221899,0.052183722114080844,0.0734601962294413,-0.02127647411536046,7.343559446712208,7.1804999828338625,7.017440518955517,0.0
2024-05-29,7.159999847412109,7.21999979019165,7.139999866485596,7.179999828338623,2707611,7.230999898910523,7.180999970436096,7.197438435008162,7.150764217517842,51.187537930596044,0.0466742174903203,0.0681030004816171,-0.021428782991296802,7.3439851805991605,7.180999970436096,7.018014760273031,0.0027932934850189994
2024-05-30,7.179999828338623,7.239999771118164,7.130000114440918,7.139999866485596,1686096,7.222999906539917,7.180499958992004,7.188601732158537,7.14996685818212,47.92831932866879,0.03863487397641663,0.062209375180577016,-0.023574501204160388,7.343946306227717,7.180499958992004,7.017053611756292,-0.005571025460913259
2024-05-31,7.179999828338623,7.179999828338623,7.03000020980835,7.159999847412109,1532999,7.212999868392944,7.182499957084656,7.184201442197548,7.150710042569527,49.65441678811261,0.03349139962802106,0.05646578007006583,-0.02297438044204477,7.343793974893455,7.182499957084656,7.021205939275857,0.0028011178292022265
2024-06-03,7.159999847412109,7.21999979019165,7.079999923706055,7.110000133514404,3830614,7.196999883651733,7.184499955177307,7.1727858562462945,7.147694493750628,45.5860654678478,0.025091362495666125,0.05019089655518589,-0.025099534059519764,7.340836221441186,7.184499955177307,7.028163688913428,-0.006983200413862689
2024-06-04,7.110000133514404,7.210000038146973,7.099999904632568,7.130000114440918,3315634,7.1749999046325685,7.185499954223633,7.1662034344300825,7.146383798986946,47.44110651125682,0.019819635443136363,0.044116644332775984,-0.02429700888963962,7.340075701596175,7.185499954223633,7.030924206851091,0.00281293678634964
2024-06-05,7.130000114440918,7.769999980926514,7.059999942779541,7.119999885559082,2354661,7.15199990272522,7.185999941825867,7.159095196142236,7.144429435029327,46.585915611473276,0.014665761112909514,0.038226467688802696,-0.02356070657589318,7.339609103611184,7.185999941825867,7.03239078004055,-0.001402556622906892
2024-06-06,7.119999885559082,7.21999979019165,6.300000190734863,7.199999809265137,1991677,7.149999904632568,7.191499924659729,7.16538821354576,7.148545759046795,53.766064355123326,0.016842454498965154,0.03394966505083519,-0.017107210551870033,7.338365398232596,7.191499924659729,7.0446344510868615,0.01123594452133525
2024-06-07,7.199999809265137,7.289999961853027,7.159999847412109,7.159999847412109,3082763,7.15199990272522,7.195499920845032,7.164559234140583,7.149394210036818,50.13703105293322,0.015165024103764857,0.030192736861421123,-0.015027712757656266,7.333679799851961,7.195499920845032,7.0573200418381035,-0.005555550404536702
2024-06-10,7.5,7.5,7.039999961853027,7.059999942779541,5735771,7.141999912261963,7.1864999294281,7.1484731893158076,7.142772412462205,42.42709622339074,0.005700776853602818,0.025294344859857463,-0.019593568006254645,7.335500095830392,7.1864999294281,7.037499763025808,-0.01396646742509522
2024-06-11,7.090000152587891,7.139999866485596,6.960000038146973,7.079999923706055,2442208,7.133999919891357,7.181999921798706,7.1379388407604605,7.138122598480268,44.272849343421335,-0.00018375771980760902,0.02019872434392445,-0.020382482063732058,7.338353091685366,7.181999921798706,7.0256467519120465,0.002832858511134795
2024-06-12,7.090000152587891,7.139999866485596,7.079999923706055,7.099999904632568,2629142,7.125999927520752,7.178499913215637,7.1321020813561695,7.13529869523229,46.132647411094126,-0.00319661387612058,0.015519656699915445,-0.018716270576036025,7.339061424993659,7.178499913215637,7.017938401437615,0.0028248560935075773
